date,no tickets sol,sell_amt,purchase_amt,Ratio,no tickets sol * Ratio,norm_ratio,norm_ratio_cum_sum,norm_ratio*1000,no tickets sol_cumsum,actual_cumsum_ratio
2022-05-13,401,98.35680798004988,96.72087115461346,1.0169140001109098,407.78251404447485,0.002778048422664323,0.7563489153175248,2.7780484226643227,105795,0.7193757862169788
2022-05-14,558,83.99409498207886,112.38414486200716,0.7473838510335464,417.0401888767189,0.0028411170145717477,0.7591900323320966,2.8411170145717475,106353,0.7231700268588719
2022-05-15,151,83.08437086092715,88.53887858278146,0.9383942081810479,141.69752543533824,0.0009653248324133547,0.76015535716451,0.9653248324133546,106504,0.7241967837350831
2022-05-16,1184,88.58572804054053,107.21842708614864,0.8262173811723896,978.2413793081093,0.006664341474130666,0.7668196986386406,6.664341474130666,107688,0.7322476455988849
2022-05-17,1454,99.61925034387896,102.89206041059147,0.9681918113637501,1407.7508937228927,0.00959040668768019,0.7764101053263208,9.59040668768019,109142,0.7421344303539251
2022-05-18,382,109.87612565445026,108.82365837958115,1.0096713094426404,385.69444020708863,0.0026275717921804775,0.7790376771185012,2.6275717921804773,109524,0.7447319212593071
2022-05-19,1435,93.58868989547038,110.7649737533101,0.8449303667412603,1212.4750762737085,0.008260075793231817,0.7872977529117331,8.260075793231817,110959,0.7544895114405195
2022-05-20,1884,101.58220806794056,112.0084637314225,0.9069154658840572,1708.628737725564,0.011640159168864562,0.7989379120805976,11.640159168864562,112843,0.7673001733927175
2022-05-21,33,86.21,75.7478586060606,1.1381179822963643,37.55789341578002,0.0002558659161901259,0.7991937779967877,0.2558659161901259,112876,0.7675245639683134
2022-05-22,1000,90.58239,111.796353002,0.8102445881967144,810.2445881967144,0.005519850956548597,0.8047136289533363,5.519850956548597,113876,0.774324278380308
2022-05-23,1788,90.13815151118568,110.04011810458613,0.8191389927945653,1464.6205191166828,0.00997783520087411,0.8146914641542105,9.97783520087411,115664,0.7864821677489545
2022-05-24,1656,96.08728864734299,105.98171729468598,0.9066402309765261,1501.3962224971274,0.010228372389816135,0.8249198365440266,10.228372389816135,117320,0.7977424948152178
2022-05-26,578,99.91535467128027,101.83898760553633,0.9811110363576367,567.082179014714,0.0038632891275986745,0.8287831256716253,3.8632891275986743,117898,0.8016727297453506
2022-05-27,509,100.41495481335953,105.3223146719057,0.9534062665273422,485.2837896624172,0.003306031573166494,0.8320891572447917,3.3060315731664938,118407,0.805133784381056
2022-05-28,1600,67.64234375,107.89303979374999,0.6269389005936449,1003.1022409498318,0.006833707925832738,0.8389228651706244,6.833707925832738,120007,0.8160133274402475
2022-05-29,1920,71.47288151041667,112.79095338697917,0.633675657170814,1216.6572617679628,0.008288567240058142,0.8472114324106825,8.288567240058143,121927,0.8290687791112773
2022-05-30,2340,73.21107905982906,106.4507281371795,0.6877461558128977,1609.3260046021805,0.010963651982758038,0.8581750843934406,10.963651982758037,124267,0.844980110835345
2022-05-31,522,81.99844827586207,110.82561078927203,0.7398871767264789,386.22110625122195,0.002631159743411304,0.8608062441368519,2.631159743411304,124789,0.8485295617584061
2022-06-01,1288,96.44797748447205,105.81771170031057,0.9114540083575534,1173.9527627645289,0.007997639694096175,0.8688038838309481,7.997639694096176,126077,0.8572875939210554
2022-06-02,747,75.71239625167337,114.40764190227577,0.6617774389261957,494.3477468778682,0.0033677804495362497,0.8721716642804843,3.3677804495362498,126824,0.8623669805868154
2022-06-03,402,77.8,114.99982213930349,0.676522785450555,271.9621597511231,0.001852762251690343,0.8740244265321746,1.852762251690343,127226,0.8651004657804372
2022-06-04,145,75.25,99.28022988965517,0.7579555374079661,109.90355292415508,0.0007487260520760203,0.8747731525842506,0.7487260520760203,127371,0.8660864243701765
2022-06-05,191,126.42,105.64156457591622,1.1966880697715525,228.56742132636654,0.0015571323988132337,0.8763302849830639,1.5571323988132337,127562,0.8673851698228674
2022-06-06,1444,102.06252770083103,108.41188273407202,0.9414330341553463,1359.42930132032,0.009261212279064733,0.8855914972621286,9.261212279064733,129006,0.8772039574337878
2022-06-07,1368,90.00677631578948,108.07330519225147,0.8328307916157144,1139.3125229302973,0.007761650507905359,0.8933531477700339,7.761650507905359,130374,0.8865059667493965
2022-06-08,1411,100.08596739900779,105.54392570588236,0.9482873289924407,1338.033421208334,0.009115451269336555,0.9024685990393705,9.115451269336555,131785,0.896100363784721
2022-06-09,3042,115.22597554207758,109.0162976130835,1.0569610055097747,3215.2753787607344,0.021904300421826083,0.9243728994611966,21.904300421826083,134827,0.9167850950260089
2022-06-10,2931,101.8113783691573,107.52303992050496,0.9468796496493174,2775.304253122149,0.018906964710994664,0.9432798641721912,18.906964710994664,137758,0.9367150579675654
2022-06-11,3569,84.79668630232558,107.17736943345474,0.7911808878176929,2823.724588621346,0.019236831814231345,0.9625166959864225,19.236831814231344,141327,0.9609832387039744
2022-06-12,727,110.22530949105915,112.20217904676754,0.982381183926166,714.1911207143227,0.004865479632029777,0.9673821756184523,4.8654796320297775,142054,0.9659266310814946
2022-06-13,1444,136.6131786703601,108.4832015270083,1.2593026085826613,1818.432966793363,0.012388208569850897,0.9797703841883032,12.388208569850898,143498,0.9757454186924149
2022-06-14,3108,103.72135714285714,108.56073579182754,0.955422385324928,2969.452773589876,0.020229615811696734,0.9999999999999999,20.229615811696732,146606,0.9968789310848944
2022-06-18,459,0.0,111.90843391503269,0.0,0.0,0.0,0.9999999999999999,0.0,147065,1.0
